"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18075085757184573,17841454473375442,ulissescostatv,"ULISSES TV","GOLEADA DA LOCOMOTIVA! 🚂 

Que arrancada absurda do @f_soares80. Na saída do goleiro, deu um belo tapa para o fundo do gol. 4 a 0 para a @afeoficial! ❤️

🚨 ESTAMOS AO VIVO COM FERROVIÁRIA E SÃO JOSÉ NA ULISSES TV! LINK NO STORY! 

#ferroviaria #locomotiva #paulistao #campeonatopaulista #ulissestv",61,"03/29/2026 16:22",https://www.instagram.com/reel/DWfJBrBlRjZ/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18314764057258884,17841454473375442,ulissescostatv,"ULISSES TV","@vitorbarreto11 EMPATA PARA A LOCOMOTIVA! 🚂 

Bela trama ofensiva pelo lado direito de ataque. Cruzamento para trás buscando Vitor Barreto, que apenas bate para o fundo do gol. É o empate da @afeoficial! 

🚨 ESTAMOS AO VIVO COM FERROVIÁRIA E SÃO JOSÉ NA ULISSES TV! LINK NO STORY! 

#ferroviaria #locomotiva #paulistao #campeonatopaulista #ulissestv",59,"03/29/2026 14:37",https://www.instagram.com/reel/DWe8-gBjoGS/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18115743298582293,17841461375852191,juventussaf,"Juventus SAF","Edinho 1️⃣0️⃣ decide! 

O segundo dele no jogo, o terceiro com a camisa do Juve, em mais uma vitória importante! 🇱🇻",48,"03/28/2026 19:46",https://www.instagram.com/reel/DWc7m7IDRHJ/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18084578162363836,17841461375852191,juventussaf,"Juventus SAF","GAVETAA!!!

@ediin_lopes01 entrou e fez o primeiro gol do Juve na partida! 

Que tapa 👋",40,"03/28/2026 19:17",https://www.instagram.com/reel/DWc4DnejZzk/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18074939849394392,17841400074692954,paulistao,Paulistão,"QUARTAS DE FINAL DEFINIDAS!
Os jogos de ida vão rolar nesse sábado, se liga onde assistir ao seu time do coração!
#PaulistãoA3Rivalo",0,"03/23/2026 11:38",https://www.instagram.com/p/DWPL_O7FT3g/,"Imagem do Instagram",,Total,47327,28244,785,81,4,20,8
18001367180940926,17841400074692954,paulistao,Paulistão,"VAI, BRASIL! 🇧🇷
Em fim de jogo para lá de movimentado, a Seleção fica com a vitória pra cima da Croácia!
#Brasil #SeleçãoBrasileira
📷Divulgação/CBF",0,"03/31/2026 19:02",https://www.instagram.com/p/DWklLXMl0XK/,"Imagem do Instagram",,Total,97228,58923,3335,375,5,50,24
17956413816092230,17841400074692954,paulistao,Paulistão,"PLACAR EM BRANCO!
Nada de gols no embate entre Juventude e Novorizontino.
#PaulistasEmCampo
📷Ozzair Jr/Novorizontino",0,"03/31/2026 16:29",https://www.instagram.com/p/DWkTno_kqWN/,"Imagem do Instagram",,Total,28752,17412,480,4,0,4,2
18094189031279452,17841400074692954,paulistao,Paulistão,"DO MEIO DA RUA! 🎯
O Pedrinho marcou um gol antológico pelo Taquaritinga no último fim de semana pelo #PaulistãoA4Rivalo.",18,"03/31/2026 14:00",https://www.instagram.com/reel/DWj9cfzAX0d/,"Reel do Instagram",,Total,117085,67798,2405,373,10,46,37
18085567589019946,17841400074692954,paulistao,Paulistão,"IBRAHIM MELHOR QUE OSIMHEN? 🇳🇬👀
O camisa 9 do Penapolense fez quatro dos seis gols da goleada do Pantera sobre o Araçatuba pelo #PaulistãoA4Rivalo.",43,"03/31/2026 13:30",https://www.instagram.com/reel/DWj6Oe5Cg0r/,"Reel do Instagram",,Total,69697,48792,1136,87,3,15,18
18102461099482380,17841400074692954,paulistao,Paulistão,"ALGUÉM ALCANÇA O KAUÃ? 👀 
Confira a lista dos goleadores do #PaulistãoA4Rivalo.",0,"03/31/2026 08:00",https://www.instagram.com/p/DWjUMgFjXAO/,"Imagem do Instagram",,Total,45815,26480,370,34,0,0,3
