"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18411222976085422,17841429857362439,paulistaof,"Paulistão F Petrobras","PARA MANTER OS 100%...
Mais um dia de Brasil em campo pela Copa do Mundo Sub-20 💚💛
#ElasEmCampo",0,"09/08/2026 01:00",https://www.instagram.com/p/DdBIGKkm2S5/,"Imagem do Instagram",,Total,9102,5689,304,40,2,5,4
18115036723795409,17841429857362439,paulistaof,"Paulistão F Petrobras","SÃO JOSÉ CAMPEÃO DO @paulistaof!
Há 14 anos, as Meninas da Águia conquistavam o título do Paulistão F Petrobras!
#BaúDoPaulistão",0,"09/22/2026 04:00",https://www.instagram.com/p/Ddlf1Qhlrkq/,"Imagem do Instagram",,Total,2173,1093,36,3,0,2,1
18106771721612240,17841429857362439,paulistaof,"Paulistão F Petrobras","É O PAULISTÃO NA FINAL DO @brfeminino!
A disputa pelo título do Brasileirão Feminino vai ser majestosa! Quem leva a melhor: São Paulo ou Corinthians?
#ElasEmCampo",0,"09/21/2026 20:09",https://www.instagram.com/p/DdkvEgeDXEa/,"Imagem do Instagram",,Total,75706,44855,2057,84,2,51,21
17869744272637231,17841429857362439,paulistaof,"Paulistão F Petrobras","VITÓRIA E CLASSIFICAÇÃO DO TIMÃO!
Com mais um gol da Jhonson, o Corinthians vence o Bahia e se classifica para a final do @brfeminino!
#ElasEmCampo
📷@rebecareisfoto/Staff Images Woman/CBF",0,"09/21/2026 19:38",https://www.instagram.com/p/Ddkrc2rDYj_/,"Imagem do Instagram",,Total,2065,1157,147,0,0,5,1
18111352948904380,17841429857362439,paulistaof,"Paulistão F Petrobras","BRABAS GARANTIDAS EM MAIS UMA FINAL!
É tradição que fala? Pode colocar mais uma decisão de @brfeminino na conta do Corinthians!
#ElasEmCampo #BrasileirãoFeminino",0,"09/21/2026 19:36",https://www.instagram.com/p/DdkrOHwDU6s/,"Imagem do Instagram",,Total,3491,1969,301,14,2,2,3
18022388504916103,17841429857362439,paulistaof,"Paulistão F Petrobras","DEIXA QUE ELA RESOLVE! 🔥
Acho que já deu pra entender que bola no pé da @ijhonson_005 é gol, né? As Brabas aumentam a vantagem no @brfeminino! 
#ElasEmCampo #BrasileirãoFeminino
🎥UOL",41,"09/21/2026 19:09",https://www.instagram.com/reel/DdkoBaBMGVl/,"Reel do Instagram",,Total,5135,4005,335,4,3,6,5
18130693840742133,17841429857362439,paulistaof,"Paulistão F Petrobras","TUDO DEFINIDO!
Assim ficou a classificação do Paulista F Sub-17 Petrobras ao final da primeira fase!
#PaulistaFSub17Petrobras",0,"09/21/2026 14:00",https://www.instagram.com/p/Ddj_sztDIUM/,"Imagem do Instagram",,Total,15832,8229,349,26,5,6,4
18142200268580511,17841429857362439,paulistaof,"Paulistão F Petrobras","A QUARTA RODADA JÁ FOI!
Vem conferir a classificação da Taça Paulistana Petrobras!
#TaçaPaulistanaPetrobras",0,"09/21/2026 13:15",https://www.instagram.com/p/Ddj_YKVDOur/,"Imagem do Instagram",,Total,6180,3230,100,9,0,5,0
17985860475100260,17841429857362439,paulistaof,"Paulistão F Petrobras","BRABAS RUMO À FINAL!
O Corinthians tem a vantagem no jogo de ida e vai em busca da classificação contra o Bahia para a grande decisão do @brfeminino!
#ElasEmCampo",0,"09/21/2026 06:00",https://www.instagram.com/p/DdjIxLFjOJd/,"Imagem do Instagram",,Total,4439,2612,235,27,0,4,2
18119234441515290,17841429857362439,paulistaof,"Paulistão F Petrobras","AGORA É MATA-MATA!
Assim ficaram os confrontos das quartas de final do Paulista F Sub-17 @petrobras.
#PaulistaFSub17",0,"09/20/2026 14:05",https://www.instagram.com/p/DdhgVrJl7YL/,"Imagem do Instagram",,Total,43091,20802,404,204,8,2,5
18144011617575068,17841429857362439,paulistaof,"Paulistão F Petrobras","FECHANDO A PRIMEIRA FASE!
Vem dar aquele confere nos resultados dos jogos da última rodada do Paulista F Sub17 @petrobras.
#PaulistaFSub17Petrobras",0,"09/20/2026 13:30",https://www.instagram.com/p/DdhcJdjl9Ls/,"Imagem do Instagram",,Total,19726,9243,301,74,3,0,2
18120396826959184,17841429857362439,paulistaof,"Paulistão F Petrobras","FIM DE PAPO!
Vem conferir os resultados da 4ª rodada da Taça Paulistana Petrobras!
#TaçaPaulistanaPetrobras",0,"09/20/2026 08:21",https://www.instagram.com/p/Ddg5Ptzje7P/,"Imagem do Instagram",,Total,7955,3927,96,8,0,2,1
17926543566180419,17841429857362439,paulistaof,"Paulistão F Petrobras","ÚLTIMA RODADA!
Com transmissão do YouTube do @paulistao, emoção não vai faltar na rodada decisiva do Paulista F Sub-17 @petrobras.
#PaulistaFSub17Petrobras",0,"09/20/2026 04:00",https://www.instagram.com/p/DdgWPPwjbh6/,"Imagem do Instagram",,Total,14875,7769,223,80,0,2,1
18244694572312965,17841429857362439,paulistaof,"Paulistão F Petrobras","GARANTINDO A VAGA!
@kesia_kenagila carregou, saiu da marcação e marcou o gol que carimbou a vaga para o Tricolor.
#ElasEmCampo #SãoPaulo 
🎥 @tvglobo",30,"09/19/2026 15:35",https://www.instagram.com/reel/DdfGA7APu99/,"Reel do Instagram",,Total,10686,7553,484,21,2,2,4
18090693245344342,17841429857362439,paulistaof,"Paulistão F Petrobras","PARTIU DECISÃO!
Com mais uma vitória, o Tricolor segue em busca da taça do @brfeminino.
#ElasEmCampo #SãoPaulo 
📷 Miguel Schincariol / São Paulo FC",0,"09/19/2026 15:20",https://www.instagram.com/p/DdfEaKqjGR-/,"Imagem do Instagram",,Total,5063,2917,161,4,2,5,0
18189301468402611,17841429857362439,paulistaof,"Paulistão F Petrobras","TRICOLOR NA FINAL!
O @saopaulofc_fem GARANTE A VAGA PARA A DECISÃO DO @BRFEMININO.
#ElasEmCampo #SãoPaulo",0,"09/19/2026 14:25",https://www.instagram.com/p/Dde-Di4DIRo/,"Imagem do Instagram",,Total,11869,6949,370,29,1,11,2
18425207062149243,17841429857362439,paulistaof,"Paulistão F Petrobras","O Brasil se despede da Copa do Mundo Sub-20 após revés diante da Espanha.
#ElasEmCampo #CopaDoMundoSub20
📷 Luciana Vermell/CBF",0,"09/19/2026 11:35",https://www.instagram.com/p/DdeqaXPjB32/,"Imagem do Instagram",,Total,4763,2630,103,2,0,1,0
18012055145965994,17841429857362439,paulistaof,"Paulistão F Petrobras","VAMOS, SÃO PAULO!
O Tricolor tem a vantagem do jogo de ida e vai em busca da classificação para a grande final do @brfeminino!
#ElasEmCampo",0,"09/19/2026 07:00",https://www.instagram.com/p/DdeGCvhjLhi/,"Imagem do Instagram",,Total,4337,2591,123,3,1,0,2
18195606922383553,17841426196827383,copinha,Copinha,"DA COPINHA F PETROBRAS 2025 PRO MUNDO! 🚀🇧🇷
Nossas meninas seguem vivas no sonho de conquistar a Copa do Mundo sub-20! 🤩😍 #CopaDoMundoSub20 #ElasEmCampo",0,"09/19/2026 06:30",https://www.instagram.com/p/DdeCoJhF0wT/,"Carrossel do Instagram",,Total,60073,23208,963,38,2,3,14
18342335161271201,17841429857362439,paulistaof,"Paulistão F Petrobras","DUELOS DECISIVOS DA SELEÇÃO E DO TRICOLOR! 👀
O Brasil quer a classificação na Copa do Mundo Feminina Sub-20, enquanto o São Paulo quer avançar no @brfeminino!
#ElasEmCampo",0,"09/19/2026 06:00",https://www.instagram.com/p/Ddd_LfPDTRi/,"Imagem do Instagram",,Total,6654,3900,225,14,0,2,5
18020800271870092,17841429857362439,paulistaof,"Paulistão F Petrobras","MAIS TRÊS!
Vem conferir quais são os confrontos dessa rodada da Taça Paulistana @petrobras, com transmissão AO VIVO do YouTube do @paulistao.
#TaçaPaulistanaPetrobras",0,"09/19/2026 04:00",https://www.instagram.com/p/Dddxgj5F6Ua/,"Imagem do Instagram",,Total,9082,5188,116,16,0,2,1
17906043780482152,17841429857362439,paulistaof,"Paulistão F Petrobras","AS QUARTAS DE FINAL VEM AÍ! 🔥
A Seleção Brasileira enfrenta a Espanha pela vaga na semifinal da Copa do Mundo Feminina Sub-20!
#ElasEmCampo #CopaDoMundoFemininaSub20",0,"09/18/2026 20:05",https://www.instagram.com/p/Ddc7GLRDJ0e/,"Imagem do Instagram",,Total,8610,5280,344,19,1,5,3
18115394498088976,17841429857362439,paulistaof,"Paulistão F Petrobras","DE CAVADINHA! 🔥
E esse golaço da Ana Carolina pelo Santo André no Paulista F Sub-17 Petrobras, hein?! 👀
#PaulistaFSub17Petrobras",42,"09/18/2026 13:30",https://www.instagram.com/reel/DdcOe3qDAnt/,"Reel do Instagram",,Total,12665,7641,310,22,3,6,3
18093579827234598,17841467312227297,fpfacademia,"FPF Academia","DICAS DA ALÊ! 😎
A @alexavier colou aqui na @fpf_oficial e trocou uma ideia com a gente sobre o nosso Curso de Narradoras 🎙️ Se liga nos conselhos e no convite ⚽️

Inscreva-se na 2ª edição do Curso de Narradoras de forma GRATUITA pelo link da bio da @fpfacademia 🔗

#FPFAcademia #Curso #Narradoras #Petrobras #FPF",48,"09/18/2026 12:52",https://www.instagram.com/reel/DdcOE7qqOqB/,"Reel do Instagram",,Total,5650,4112,99,3,1,7,0
18343813885268646,17841429857362439,paulistaof,"Paulistão F Petrobras","RECEBEU O PASSE EM PROFUNDIDADE E MANDOU PRO FUNDO DA REDE! 
Grazi soube aproveitar a oportunidade e teve frieza para driblar a goleira e aumentar a goleada das Brabas no Paulista F Sub-17 Petrobras!
#PaulistaFSub17Petrobras",41,"09/18/2026 11:00",https://www.instagram.com/reel/Ddb9MKqCLja/,"Reel do Instagram",,Total,18787,12958,880,20,12,8,14
17905626279329965,17841429857362439,paulistaof,"Paulistão F Petrobras","LIBERTADORES ESTÁ CHEGANDO!
Diretamente do Equador, Palmeiras, Corinthians e Cruzeiro vão em busca da taça da @libertadoresfem! Vem conferir um pouco mais sobre esta edição 👀
#CriadoresPaulistãoF #ElasEmCampo",100,"09/17/2026 10:05",https://www.instagram.com/reel/DdZWlSjRk5m/,"Reel do Instagram",,Total,6853,5407,463,3,9,5,12
18095096657400593,17841429857362439,paulistaof,"Paulistão F Petrobras","¡HOLA, ESPAÑA! 
As espanholas são as próximas adversárias do Brasil na Copa do Mundo Sub-20. 
#CopaDoMundoSub20 #ElasEmCampo",0,"09/16/2026 12:44",https://www.instagram.com/p/DdXEPxuPEdr/,"Imagem do Instagram",,Total,1737,884,38,0,0,0,0
18133668178628728,17841429857362439,paulistaof,"Paulistão F Petrobras","O PÊNALTI DA CLASSIFICAÇÃO! 🇧🇷⚽️
A cobrança de Bianca que colocou o Brasil nas quartas do Mundial Feminino Sub-20! 
#ElasEmCampo #CopaDoMundoFemininaSub20 
🎥 @selecaodebase",15,"09/16/2026 10:49",https://www.instagram.com/reel/DdW26oEjUKY/,"Reel do Instagram",,Total,2523,1718,155,1,4,1,1
18114515023802313,17841429857362439,paulistaof,"Paulistão F Petrobras","A HEROÍNA DA CLASSIFICAÇÃO DO BRASIL! 🇧🇷 
@thaislimaaa_12 nasceu em Portugal, é filha de pai brasileiro e mãe angolana e escolheu defender a #SeleçãoBrasileira 🌟
#ElasEmCampo #CopaDoMundoFemininaSub20 
🎥CazéTV",37,"09/16/2026 10:06",https://www.instagram.com/reel/DdWx_buRyJr/,"Reel do Instagram",,Total,66721,48704,6291,130,75,109,104
18624020392030483,17841429857362439,paulistaof,"Paulistão F Petrobras","FOI NA EMOÇÃO! FOI NOS PÊNALTIS!
A Seleção Brasileira bate os Estados Unidos nas penalidades e garante vaga nas quartas de final da Copa do Mundo Feminina Sub-20!
#ElasEmCampo #CopaDoMundoFemininaSub20
📷Luciana Vermell/CBF",0,"09/16/2026 08:50",https://www.instagram.com/p/DdWpZFrFEo5/,"Imagem do Instagram",,Total,8087,4902,414,31,2,6,4
18126481978696628,17841429857362439,paulistaof,"Paulistão F Petrobras","A SELEÇÃO BRASILEIRA ESTÁ NAS QUARTAS DE FINAL DA COPA DO MUNDO FEMININA SUB-20! 🇧🇷🇧🇷🇧🇷🇧🇷
#ElasEmCampo #CopaDoMundoFemininaSub20",0,"09/16/2026 08:46",https://www.instagram.com/p/DdWo_pQIBZx/,"Imagem do Instagram",,Total,7472,4039,442,32,3,9,6
18632748115049461,17841429857362439,paulistaof,"Paulistão F Petrobras","RUMO ÀS QUARTAS DE FINAL!
A #SeleçãoBrasileira enfrenta os Estados Unidos nas oitavas da Copa do Mundo Feminina Sub-20!
#ElasEmCampo #CopaDoMundoSub20",0,"09/15/2026 20:05",https://www.instagram.com/p/DdVMshyjTY1/,"Imagem do Instagram",,Total,3694,2181,156,6,0,2,1
18016808501928047,17841429857362439,paulistaof,"Paulistão F Petrobras","VITÓRIA DAS BRABAS!
O Corinthians garante a vantagem na semifinal do @brfeminino!
#ElasEmCampo
📷Rodrigo Gazzanel/Corinthians",0,"09/15/2026 19:40",https://www.instagram.com/p/DdVPAqRCRgL/,"Imagem do Instagram",,Total,2926,1721,170,3,0,3,1
18031878890851587,17841429857362439,paulistaof,"Paulistão F Petrobras","BRABAS NA VANTAGEM! 🔥
@ijhonson_005 abre o placar na semifinal do @brfeminino!
#ElasEmCampo #Corinthians 
🎥UOL",32,"09/15/2026 18:03",https://www.instagram.com/reel/DdVDuU6RTdw/,"Reel do Instagram",,Total,22027,15947,1899,40,53,20,18
18200535700374103,17841429857362439,paulistaof,"Paulistão F Petrobras","O PAULISTA F SUB-13 PETROBRAS VEM AI!
Com sede em Rio Claro e início no dia 27 de setembro, confira a primeira rodada da competição!
#PaulistaFSub13Petrobras",0,"09/15/2026 15:23",https://www.instagram.com/p/DdUxjQVDT8O/,"Imagem do Instagram",,Total,16741,8854,314,39,1,0,3
18390168298160333,17841429857362439,paulistaof,"Paulistão F Petrobras","TODOS OS CLASSIFICADOS JÁ ESTÃO DEFINIDOS!
Falta uma rodada para o fim da primeira fase do Paulista F Sub-17 Petrobras... Vem conferir como está a tabela!
#PaulistaFSub17Petrobras",0,"09/15/2026 13:30",https://www.instagram.com/p/DdUfgGaCdIw/,"Imagem do Instagram",,Total,50003,27502,741,110,19,2,7
18615612205019170,17841429857362439,paulistaof,"Paulistão F Petrobras","FIM DA TERCEIRA RODADA!
Com o Realidade Jovem na liderança, assim está a tabela de classificação da Taça Paulistana Petrobras!
#TaçaPaulistanaPetrobras",0,"09/15/2026 13:00",https://www.instagram.com/p/DdUeck6ifSj/,"Imagem do Instagram",,Total,10239,5282,228,4,2,2,4
18349758379267960,17841467312227297,fpfacademia,"FPF Academia","INSCRIÇÕES ENCERRADAS! 📋
Foram mais de 100 interessadas no Programa de Formação de Treinadoras - Mulheres em Jogo, uma iniciativa da @fpfacademia com oferecimento da @petrobras! Em breve, divulgaremos o resultado do processo seletivo a TODAS as candidatas, via e-mail cadastrado na inscrição 📩

🔗 Tem interesse em próximas edições ou quer ficar sabendo sobre outras oportunidades da FPF Academia? Acesse o nosso link da bio e inscreva-se na lista de espera!

.
.
.

#FPFAcademia #Treinadoras #Futebol #Petrobras #FPF",0,"09/15/2026 09:25",https://www.instagram.com/p/DdUIWNWKimD/,"Imagem do Instagram",,Total,4526,2347,83,10,2,2,0
18132963604730931,17841429857362439,paulistaof,"Paulistão F Petrobras","BRABAS EM CAMPO! 🦅
O Corinthians quer a vantagem na semifinal do @brfeminino.
#ElasEmCampo",0,"09/14/2026 20:05",https://www.instagram.com/p/DdSn8ETDkdw/,"Imagem do Instagram",,Total,6431,3595,398,3,2,9,2
18132687232710170,17841429857362439,paulistaof,"Paulistão F Petrobras","GRUPOS DEFINIDOS!
Corinthians e Palmeiras conheceram seus adversários na primeira fase da @libertadoresfem de 2026 🤩
#ElasEmCampo",0,"09/14/2026 09:09",https://www.instagram.com/p/DdRiD5LxsiW/,"Imagem do Instagram",,Total,6726,3776,208,7,2,1,8
18099591710368987,17841429857362439,paulistaof,"Paulistão F Petrobras","A CAMPANHA DAS BRABAS! 🦅💜
A semifinal do @brfeminino vem aí e essa foi a campanha do Corinthians até aqui!
#ElasEmCampo #BrasileirãoFeminino",0,"09/14/2026 09:00",https://www.instagram.com/p/DdRbzSMjZT_/,"Imagem do Instagram",,Total,4720,2637,213,0,0,2,5
17903070108564516,17841429857362439,paulistaof,"Paulistão F Petrobras","RODADA COMPLETA!
A sexta rodada do Paulista F Sub-17 @petrobras foi cheia de emoção. Vem conferir os resultados 👀
#PaulistaFSub17Petrobras",0,"09/13/2026 13:56",https://www.instagram.com/p/DdPeAFeIDBZ/,"Imagem do Instagram",,Total,21318,10008,415,40,4,3,2
